Iteration	Posterior	Likelihood	Prior	age_extant	branch_rates	diversification	extinction_rate	fossil_samp_rate	num_samp_anc	origin_time	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	turnover
261000	-609.4579	-508.9052	-100.5527	23.05317	0.04844897	0.1133001	0.004871617	0.07499348	5	24.57602	0.1181717	16.9056	5.63333	7.6008	8.47631	13.7952	0.04122491
261500	-613.4267	-511.523	-101.9036	24.52165	0.04062761	0.1128351	0.03543291	0.03829297	5	25.14433	0.148268	17.3359	8.31911	8.93358	7.45193	22.34	0.2389787
262000	-617.4638	-509.2409	-108.2229	27.58627	0.03185285	0.083644	0.003335689	0.07186312	5	27.81949	0.08697969	19.6834	11.736	15.3137	9.62749	15.2871	0.0383502
262500	-612.6888	-510.3615	-102.3273	26.73342	0.05240903	0.1330806	0.06439204	0.02640803	5	27.1174	0.1974727	16.7868	5.84487	7.66998	8.90348	21.3822	0.3260808
263000	-616.561	-513.2616	-103.2994	22.85526	0.03672432	0.08970367	0.004302181	0.05935075	5	27.99833	0.09400585	16.304	6.1676	7.25481	7.92323	19.7025	0.04576503
263500	-622.186	-516.5882	-105.5978	24.37046	0.02835209	0.1315051	0.02796138	0.07788508	5	25.9753	0.1594665	16.533	7.38311	8.12821	8.51308	15.9425	0.1753433
264000	-621.2066	-513.9155	-107.2911	21.16639	0.0359994	0.06395089	0.1046292	0.02132208	4	25.95311	0.1685801	18.7258	9.88787	9.36041	7.69333	13.6405	0.6206498
264500	-614.382	-507.5714	-106.8106	23.12134	0.04107689	0.08447257	0.1045902	0.01676774	4	29.47682	0.1890628	20.097	6.86187	8.55975	8.06105	13.8398	0.5532036
265000	-605.6145	-499.4178	-106.1967	27.00138	0.04009479	0.1084396	0.02348419	0.03153032	4	27.85829	0.1319238	16.1264	10.1128	7.51872	7.6936	13.4025	0.1780134
265500	-622.223	-507.293	-114.93	26.4321	0.03242869	0.09346509	0.1389502	0.03569252	4	26.45516	0.2324153	16.4892	5.36921	7.5948	9.78116	22.8167	0.5978531
266000	-613.8464	-508.4578	-105.3886	26.26948	0.05739562	0.05132326	0.06393225	0.0361995	4	28.2216	0.1152555	16.8284	10.137	14.6052	7.81323	21.7361	0.5547002
266500	-608.9669	-503.9439	-105.023	29.26848	0.05109574	0.09131633	0.1565487	0.02864552	4	29.50431	0.2478651	18.9144	15.4864	9.53102	8.52148	21.281	0.6315885
267000	-622.3773	-510.6993	-111.6781	24.29166	0.03834318	0.1081316	0.1097787	0.0358535	2	24.31291	0.2179102	16.3341	10.2157	7.59373	9.26487	22.79	0.5037794
267500	-612.2343	-507.6521	-104.5822	17.68734	0.04187434	0.08533603	0.09341461	0.02686791	3	21.83909	0.1787506	18.5504	10.5623	10.5076	9.39016	13.4683	0.5225974
268000	-609.0224	-501.3267	-107.6957	24.61454	0.03699377	0.07416258	0.06571777	0.02739613	4	24.6941	0.1398804	20.4129	10.1366	10.4861	9.01254	15.7808	0.4698142
268500	-609.9346	-504.3726	-105.562	22.51567	0.03580862	0.06857433	0.1761159	0.03497394	4	24.71323	0.2446902	16.3958	12.4109	14.0605	8.80728	15.5005	0.7197504
269000	-613.5122	-504.3811	-109.1311	23.99005	0.03492837	0.06367745	0.1111901	0.03484539	4	24.71398	0.1748676	16.0186	7.05012	6.92138	7.83258	20.2639	0.6358533
269500	-610.1009	-501.0015	-109.0994	25.167	0.0334984	0.07806968	0.08921989	0.03769569	3	27.61865	0.1672896	18.3119	8.14193	7.92983	9.4143	22.8636	0.5333261
270000	-609.607	-499.5565	-110.0505	21.88789	0.04365826	0.08000317	0.09344744	0.05237218	3	28.03942	0.1734506	19.5453	6.94617	7.10531	7.69035	12.5141	0.5387553
270500	-617.4153	-509.4041	-108.0112	24.80412	0.03693498	0.1456851	0.00634056	0.03506893	4	27.44121	0.1520257	19.3748	7.42998	9.33041	10.9352	18.9935	0.04170716
271000	-607.4159	-503.9822	-103.4337	23.50025	0.06728748	0.06826174	0.168168	0.05591676	4	24.15899	0.2364297	16.6538	6.26732	7.41982	7.5452	16.4568	0.7112811
271500	-611.8951	-504.3561	-107.539	24.86993	0.04312755	0.1168234	0.02213271	0.02395717	4	27.49016	0.1389561	19.7019	5.67883	5.47265	9.93617	14.6879	0.1592784
272000	-614.1671	-501.9046	-112.2625	20.59918	0.04587767	-0.01138818	0.2359955	0.01423928	1	26.71619	0.2246074	19.0017	13.6695	12.3844	7.3554	15.5042	1.050703
272500	-606.5889	-500.7242	-105.8646	26.31585	0.04015547	0.08989399	0.04685018	0.0252223	4	26.68452	0.1367442	17.3548	13.1579	13.1209	10.9865	13.5697	0.3426119
273000	-607.2367	-502.3033	-104.9334	27.29932	0.05304531	0.09160287	0.1020794	0.0271137	4	28.31061	0.1936823	16.3775	10.1712	9.71007	10.2572	14.1273	0.5270456
273500	-621.1751	-514.2036	-106.9714	25.36164	0.03747566	0.0159114	0.1236941	0.03889035	4	25.92756	0.1396055	17.4325	12.2023	15.5902	9.06145	21.4482	0.8860259
274000	-613.5444	-499.7392	-113.8052	28.18681	0.02941155	0.04763902	0.03461045	0.04011846	3	29.92414	0.08224948	19.9542	12.72	14.5246	11.5188	21.4046	0.4207985
274500	-610.587	-500.7582	-109.8287	23.65952	0.0477065	0.09574652	0.2049401	0.03489887	3	23.81568	0.3006866	16.9774	15.3433	15.6921	10.1406	16.2841	0.6815737
275000	-623.5631	-508.2562	-115.3069	28.00427	0.03593668	0.05235652	0.1797557	0.01153954	3	28.24889	0.2321122	17.5303	6.49139	8.43013	8.76676	14.4698	0.7744344
275500	-607.8652	-509.3384	-98.52681	18.51168	0.05620803	0.1377956	0.06606987	0.05293154	4	21.53224	0.2038655	20.4381	7.38342	6.82511	8.15771	15.0208	0.3240856
276000	-606.3199	-505.4079	-100.912	20.94236	0.04887029	0.05718097	0.05688437	0.03565308	5	26.29449	0.1140653	16.1261	15.1513	15.4284	7.54075	13.2794	0.4986998
276500	-612.7414	-499.004	-113.7374	27.71515	0.03681828	0.040714	0.1497098	0.02111129	3	28.33135	0.1904238	16.3355	14.5522	14.1435	9.52533	11.9064	0.7861926
277000	-605.527	-499.4761	-106.0509	23.65074	0.04544434	0.03393815	0.141442	0.01408447	4	25.19559	0.1753801	17.9223	15.1121	14.0662	9.25408	14.8106	0.8064881
277500	-609.6166	-501.007	-108.6096	27.23326	0.03680329	0.1232438	0.02815964	0.0178266	4	27.39224	0.1514034	17.8431	9.10614	9.15995	10.9911	18.9918	0.1859907
278000	-618.8743	-508.4201	-110.4542	25.59177	0.04845589	0.09743625	0.1805183	0.02210359	3	28.67334	0.2779546	16.5566	11.9687	9.21425	7.49489	15.6446	0.6494526
278500	-620.657	-509.1805	-111.4765	28.83887	0.03464421	0.02667228	0.1974822	0.02015433	4	29.49105	0.2241545	19.4504	15.5528	14.4443	9.02537	15.0756	0.8810094
279000	-619.4295	-506.9785	-112.4511	24.51845	0.0380486	0.0578595	0.06507646	0.02678232	2	27.07123	0.122936	18.4737	11.9752	10.0811	10.1444	18.4601	0.5293525
279500	-603.2523	-500.9125	-102.3398	24.37287	0.05301576	0.106461	0.08271127	0.04127499	4	26.64735	0.1891723	17.1807	7.44577	6.14696	9.27123	18.7596	0.4372272
280000	-612.462	-504.8826	-107.5794	22.1197	0.03613283	0.09418867	0.08671353	0.02634143	3	25.64319	0.1809022	19.1961	11.2995	8.60393	10.5505	18.3468	0.4793393
280500	-608.9731	-501.9313	-107.0418	27.07114	0.04610199	0.08881702	0.1349447	0.02913679	4	28.89113	0.2237617	19.3425	12.0295	9.53399	7.31976	16.6437	0.6030732
281000	-607.0767	-500.8186	-106.2581	24.04834	0.03655621	0.08308685	0.04580809	0.04948626	4	27.83242	0.1288949	16.568	11.424	10.9485	8.90091	21.6623	0.3553909
281500	-607.8377	-506.2047	-101.6329	18.73906	0.04840089	0.04521081	0.1759848	0.06043356	4	21.36571	0.2211957	20.3654	8.41266	8.6641	7.34776	12.2172	0.7956071
282000	-613.9254	-501.995	-111.9304	27.36094	0.04082515	0.05823283	0.1787445	0.01694167	2	27.53361	0.2369773	18.1648	14.2088	14.9493	8.34763	22.6771	0.7542683
282500	-614.3644	-502.9312	-111.4332	26.5913	0.04579839	0.1118246	0.1276324	0.03330618	3	28.8737	0.239457	16.972	14.6144	11.7343	8.37617	15.9461	0.5330077
283000	-605.6936	-497.8143	-107.8794	26.47551	0.03837339	0.06796255	0.04118254	0.03898517	4	26.53015	0.1091451	17.1599	9.98781	12.018	9.48328	17.6697	0.3773192
283500	-613.958	-506.2866	-107.6714	22.01773	0.04025381	0.112499	0.1048763	0.05741185	4	29.34409	0.2173753	20.3959	10.668	12.6623	9.07334	13.8665	0.4824665
284000	-611.1949	-502.6254	-108.5696	23.82707	0.04874079	0.06612471	0.1278589	0.03817961	3	29.15457	0.1939836	16.5933	13.0094	12.7672	7.67529	11.936	0.6591222
284500	-610.9077	-507.7216	-103.1862	21.68366	0.04259611	0.1069496	0.1055586	0.03311805	4	22.79194	0.2125082	19.5104	8.35816	9.37607	10.2708	16.781	0.4967272
285000	-611.9633	-507.1026	-104.8606	26.94092	0.03240974	0.1134912	0.01065298	0.04723036	5	27.86838	0.1241442	19.3827	6.20134	5.92004	9.94598	18.1017	0.08581138
285500	-611.965	-512.5699	-99.39517	23.6489	0.04439823	0.118066	0.0438462	0.05206185	5	25.79526	0.1619122	17.0684	9.56443	6.59838	7.93374	15.618	0.2708023
286000	-609.5756	-505.734	-103.8416	28.03237	0.04721308	0.07209979	0.03437979	0.02500472	5	28.64399	0.1064796	17.4889	7.93334	6.94024	7.88923	22.1536	0.3228769
286500	-624.7783	-512.0813	-112.6969	27.10547	0.0261725	0.08024564	0.05332638	0.0216263	4	28.95362	0.133572	16.1404	14.5051	14.4496	11.3183	12.7117	0.3992332
287000	-613.7918	-505.1308	-108.661	23.15978	0.03816821	0.112841	0.08187583	0.01937716	4	24.64152	0.1947169	17.4207	7.22308	6.91792	8.30525	14.8917	0.4204866
287500	-615.6554	-511.7559	-103.8995	26.3521	0.04851211	0.02893775	0.07074916	0.03639814	5	26.85821	0.09968691	19.0543	8.66269	5.81784	7.80332	15.5138	0.7097137
288000	-628.333	-520.3428	-107.9902	21.24882	0.04010092	0.0910288	0.04207449	0.03800909	4	24.62989	0.1331033	17.1071	7.32644	5.93608	9.41475	18.2948	0.316104
288500	-606.7412	-504.2987	-102.4425	24.68109	0.03753593	0.08006263	0.01366666	0.04295734	5	24.79861	0.09372929	16.0986	6.60913	5.7326	9.32092	12.7542	0.1458099
289000	-606.4871	-504.9977	-101.4894	24.65267	0.04497885	0.1047733	0.005792259	0.04763034	5	24.91104	0.1105656	19.5224	9.81261	9.79109	9.10282	15.4935	0.05238756
289500	-614.9384	-511.8351	-103.1033	23.18369	0.05466851	0.1009	0.04689695	0.05352581	5	25.0274	0.147797	17.8262	7.33262	7.42883	9.95529	19.0319	0.3173066
290000	-620.5326	-513.8985	-106.6341	24.62243	0.03809473	0.05630219	0.07148394	0.0445596	5	26.08307	0.1277861	17.2706	7.35208	8.83233	11.2381	17.8802	0.559403
290500	-613.6363	-511.5138	-102.1225	22.68902	0.04851951	0.1067729	0.07492637	0.02535004	5	28.34467	0.1816993	17.7309	6.27022	9.23987	8.90409	13.9886	0.4123647
291000	-621.549	-515.2664	-106.2827	22.3499	0.04101393	0.130034	0.06760761	0.0285289	5	25.44484	0.1976416	17.1754	5.64438	7.37927	8.07865	18.0545	0.3420718
291500	-618.9859	-513.2719	-105.714	26.97279	0.03446832	0.1059541	0.03888093	0.05179028	5	26.98434	0.144835	16.3211	7.4329	12.7048	8.70888	16.5836	0.2684498
292000	-616.1895	-512.6168	-103.5726	25.71025	0.04355113	0.1159113	0.0240419	0.04322842	5	28.32748	0.1399532	19.9556	12.4185	13.5623	7.96797	13.1488	0.1717852
292500	-621.2786	-509.9866	-111.292	26.51424	0.03444474	0.1540196	0.0701049	0.01754981	4	27.02405	0.2241245	19.9515	11.6164	11.6615	7.76212	22.1145	0.3127944
293000	-608.031	-507.3871	-100.6438	21.38541	0.05406109	0.1433831	0.02587592	0.07119173	5	23.10363	0.169259	16.2486	6.50479	7.43583	8.71803	13.0664	0.1528777
293500	-619.8388	-514.9684	-104.8703	21.20908	0.05046583	0.06935922	0.1740856	0.03323629	5	21.62263	0.2434448	17.0624	5.92922	8.27452	8.06383	15.882	0.7150926
294000	-605.3691	-504.7922	-100.577	23.55273	0.04843152	0.134488	0.005472965	0.08792307	5	25.36533	0.139961	17.9836	6.45169	7.05789	7.71606	18.0177	0.03910351
294500	-622.0253	-509.7187	-112.3066	26.07324	0.02888275	0.0995071	0.04587789	0.01924279	3	27.64879	0.145385	16.603	6.42903	6.81888	10.8745	21.2457	0.3155614
295000	-611.2335	-506.156	-105.0775	24.64237	0.03545875	0.0742912	0.009722148	0.02973381	5	26.23589	0.08401335	16.1641	5.74653	6.27276	10.6186	14.8873	0.1157215
295500	-616.364	-508.9899	-107.3741	22.88312	0.0355958	0.01939844	0.1038287	0.0406154	5	25.06977	0.1232271	16.002	9.94683	10.217	8.92831	13.0902	0.8425798
296000	-608.8103	-504.816	-103.9943	26.8687	0.03492923	0.1002451	0.03084682	0.02725255	5	27.40766	0.1310919	16.1411	8.84669	10.8363	11.3204	15.3745	0.2353068
296500	-614.963	-505.0595	-109.9034	24.21266	0.03519456	0.171923	0.008903607	0.05863191	4	26.53316	0.1808266	16.5065	7.99646	8.73703	9.14815	14.6688	0.04923837
297000	-616.2607	-508.4581	-107.8026	25.8609	0.04418777	0.1216061	0.03501635	0.02000221	4	26.92275	0.1566224	20.4253	8.37062	8.93685	9.69065	18.6874	0.2235718
297500	-612.1338	-502.9053	-109.2285	26.05452	0.03409913	0.06141336	0.08383508	0.0160969	4	27.23753	0.1452484	18.7311	7.48526	7.76937	10.4814	20.2789	0.577184
298000	-618.7309	-509.5601	-109.1708	23.60236	0.03782365	0.1388479	0.01004234	0.06802906	4	25.50964	0.1488903	19.9806	7.68928	8.43729	10.5938	13.2981	0.06744796
298500	-618.9923	-513.3039	-105.6883	25.52667	0.03619389	0.09023823	0.06818665	0.02170107	5	27.92295	0.1584249	20.0582	7.03622	6.99726	9.25438	18.6837	0.4304037
299000	-617.5254	-514.1886	-103.3368	23.47646	0.04002975	0.09097597	0.00194422	0.02384316	5	23.97862	0.09292019	16.368	11.095	9.41578	8.88806	14.002	0.02092355
299500	-607.7658	-504.9824	-102.7834	26.61799	0.0409918	0.08975292	0.02130415	0.02552077	5	28.78451	0.1110571	18.8539	7.01747	6.75772	8.41547	16.6282	0.1918306
300000	-612.1765	-506.444	-105.7325	25.38821	0.06312947	0.1650668	0.01429257	0.08753437	4	25.58296	0.1793593	18.9741	6.49629	5.57375	9.15211	13.1143	0.07968681
300500	-609.1702	-505.1886	-103.9817	23.16291	0.04243	0.0875997	0.01893084	0.03612516	5	24.38081	0.1065305	18.878	7.20965	7.13384	9.8943	16.2702	0.1777034
301000	-615.4907	-506.6513	-108.8393	24.9964	0.03562647	0.08446548	0.02182311	0.01780952	4	26.08508	0.1062886	17.3587	7.34077	6.25984	10.2749	20.7532	0.2053194
301500	-613.2363	-505.0027	-108.2336	22.03743	0.04480514	0.01664512	0.1266843	0.04625737	4	24.79174	0.1433294	16.5286	5.56143	6.04292	7.30941	15.0954	0.8838681
302000	-617.1422	-503.0119	-114.1302	25.71845	0.04103374	0.05645844	0.2874538	0.009856357	3	27.57214	0.3439122	16.0791	12.2922	11.764	11.1293	14.0859	0.8358347
302500	-610.9628	-501.1522	-109.8107	24.96121	0.03795266	0.1164392	0.08820094	0.02659787	4	26.93514	0.2046401	17.1073	6.68915	6.60249	7.65231	21.1985	0.4310051
303000	-608.9317	-496.7587	-112.173	27.26421	0.03181869	0.0605108	0.07291361	0.01848641	3	28.9914	0.1334244	18.0339	10.9649	6.2689	9.16518	12.8455	0.5464788
303500	-621.7543	-506.9251	-114.8292	24.85983	0.03573051	0.01912282	0.09374476	0.03002838	3	28.83289	0.1128676	16.2897	12.2413	9.58542	10.0953	17.5133	0.8305729
304000	-615.4774	-502.3111	-113.1663	27.53403	0.04147652	-0.007699325	0.2355672	0.0229486	3	28.22504	0.2278678	18.5979	13.7444	13.4439	9.23205	17.5204	1.033789
304500	-612.0542	-503.3896	-108.6647	27.66388	0.03883634	0.03332939	0.1584124	0.01234831	4	28.74364	0.1917418	17.8756	5.67953	9.78039	7.31394	22.8815	0.8261756
305000	-614.3578	-507.8313	-106.5265	19.03948	0.04614388	0.1223205	0.08195966	0.03914749	3	24.87667	0.2042802	18.535	6.50712	6.27454	11.044	12.5552	0.401212
305500	-615.462	-508.2153	-107.2467	25.29618	0.04498642	0.02345603	0.08607682	0.05714578	3	25.51768	0.1095328	19.7595	10.6654	15.2227	7.26428	20.7604	0.7858539
306000	-617.5707	-507.5615	-110.0092	25.76098	0.0455807	0.04784413	0.03646017	0.0380953	3	27.74796	0.0843043	17.2054	15.4193	15.2668	7.37853	16.2784	0.4324829
306500	-607.4503	-505.7331	-101.7172	19.24131	0.0496707	0.06041688	0.09569744	0.06108948	4	23.81388	0.1561143	19.7277	13.2131	15.3768	7.65525	12.8599	0.6129959
307000	-613.3546	-508.0953	-105.2593	22.4999	0.03857398	0.1337403	0.05771997	0.03745884	4	27.6827	0.1914602	16.1542	10.268	9.8776	8.0197	12.182	0.3014723
307500	-607.4252	-501.5925	-105.8327	24.61413	0.05078022	0.1194407	0.06310396	0.01171503	4	27.32823	0.1825447	17.9908	13.4388	13.2824	7.39041	15.9744	0.3456904
308000	-612.278	-501.8427	-110.4352	24.30549	0.03704973	0.07180982	0.1030692	0.04284846	4	24.43031	0.174879	18.1572	8.549	6.58877	11.5619	16.8604	0.5893743
308500	-617.0829	-501.1814	-115.9015	23.11844	0.03445382	-0.05408625	0.2280817	0.02464311	2	26.73765	0.1739955	19.1602	10.8594	10.6339	10.4496	12.1562	1.310849
309000	-612.1864	-502.2928	-109.8936	24.61123	0.0405063	0.1036531	0.05538387	0.02706016	3	28.03506	0.159037	16.1322	13.7182	13.8766	10.0052	13.0221	0.3482453
309500	-617.6618	-510.1795	-107.4823	24.86382	0.03826749	0.09523821	0.04287635	0.03644179	4	28.93533	0.1381146	18.8883	12.0429	15.0403	7.53021	19.864	0.3104405
310000	-613.0556	-505.2195	-107.8361	23.38494	0.04655687	0.08791004	0.1184782	0.03927959	3	28.6575	0.2063882	17.2639	9.90893	11.0899	10.6405	11.76	0.5740549
310500	-609.997	-504.1775	-105.8195	22.12195	0.03995971	0.1011495	0.06471618	0.0378998	4	27.82036	0.1658656	17.963	11.361	14.6619	8.863	18.0946	0.3901723
311000	-609.9161	-500.1012	-109.8148	24.37731	0.03505134	0.0923945	0.02178074	0.07351667	4	26.42358	0.1141752	18.0698	9.0486	9.11033	11.3364	16.7287	0.1907659
311500	-612.9997	-506.7128	-106.2868	26.0222	0.04341009	0.08699084	0.07230776	0.0272269	4	26.46949	0.1592986	17.3268	11.7621	12.2343	9.13768	20.4859	0.4539133
312000	-613.3153	-507.0044	-106.311	20.87836	0.05650484	0.09638526	0.19794	0.03296032	2	29.11494	0.2943252	18.785	15.2114	15.7178	7.58077	13.5671	0.6725212
312500	-616.4311	-505.9275	-110.5036	27.50741	0.03409813	0.0650329	0.07232311	0.01700771	3	29.52597	0.137356	16.4505	9.67919	10.0017	9.08353	16.662	0.5265376
313000	-611.5842	-504.912	-106.6722	28.13719	0.04575838	0.1141888	0.05296956	0.01260054	4	29.92994	0.1671583	19.912	13.8733	14.0615	9.62972	14.3366	0.3168826
313500	-609.3404	-503.4096	-105.9308	24.38361	0.03878738	0.07494915	0.1436581	0.03626683	4	24.85452	0.2186072	16.3878	11.7856	13.3039	8.54561	13.7051	0.6571516
314000	-609.9673	-501.9371	-108.0303	24.25647	0.0345816	0.1225797	0.0576435	0.02116028	4	26.01424	0.1802232	16.8085	13.5178	14.9957	10.4929	16.3825	0.3198451
314500	-612.8586	-507.0669	-105.7917	25.76707	0.04721432	0.09943812	0.06635146	0.02167556	4	27.11824	0.1657896	17.0908	9.68639	10.1558	9.21723	13.9724	0.4002149
315000	-609.3818	-502.346	-107.0358	27.20298	0.03279156	0.1211211	0.05483265	0.02447556	4	29.14454	0.1759538	20.2222	7.10079	7.25454	9.48573	20.2212	0.311631
315500	-608.7229	-508.6406	-100.0824	23.34995	0.06443989	0.1496094	0.06857205	0.07250567	5	25.32434	0.2181814	16.5251	14.7435	12.0215	7.53729	14.3285	0.3142891
316000	-615.5875	-506.7859	-108.8015	25.60854	0.04728826	0.2254264	0.07967075	0.03817612	4	29.14719	0.3050972	17.4526	10.0372	11.3793	8.46971	18.1668	0.2611324
316500	-610.6007	-500.945	-109.6557	26.56287	0.04235999	0.1135706	0.1234656	0.01717032	3	28.5006	0.2370361	19.7426	14.0137	15.7736	10.9695	16.9509	0.5208723
317000	-617.3557	-500.3274	-117.0283	28.66679	0.03015976	0.1639611	0.02403417	0.02439789	3	29.55275	0.1879952	17.6649	9.12506	11.701	11.4974	20.1058	0.1278446
317500	-609.3146	-506.9237	-102.3909	14.22575	0.06584366	0.2263157	0.1404327	0.04541494	4	23.88946	0.3667485	18.6265	7.76427	8.64236	7.80385	12.3355	0.3829129
318000	-617.7134	-505.0953	-112.6181	27.63861	0.04025088	0.133858	0.0380543	0.04655693	3	28.05174	0.1719123	20.4039	11.778	10.4379	8.90444	18.5059	0.2213587
318500	-616.3416	-506.0684	-110.2733	22.68708	0.03858849	0.1471708	0.07814594	0.06371608	3	25.05786	0.2253168	16.8415	10.5625	12.4714	9.19179	17.2356	0.346827
319000	-608.015	-501.2818	-106.7332	24.20538	0.0367844	0.03251391	0.09292503	0.02278394	4	29.29754	0.1254389	18.3647	13.7935	15.9528	10.1136	11.8101	0.7407989
319500	-610.0548	-505.7338	-104.321	21.15793	0.05497869	0.06792713	0.111863	0.03712479	4	21.92921	0.1797901	17.8027	7.78346	10.1109	8.05859	17.2805	0.6221865
320000	-623.4051	-511.4369	-111.9682	21.54074	0.03508019	0.09733508	0.07742324	0.06416307	3	26.49796	0.1747583	18.6334	8.76898	11.3809	11.2133	17.1083	0.4430304
320500	-609.7952	-503.0122	-106.783	21.1335	0.04720173	-0.006290384	0.1533189	0.01140406	4	26.74391	0.1470285	20.0935	10.0327	9.58907	10.0475	11.7902	1.042783
321000	-616.9288	-514.6678	-102.261	22.37249	0.0347878	0.1199515	0.006684323	0.04675534	5	23.21794	0.1266359	16.79	7.73623	6.62673	7.52023	14.7177	0.0527838
321500	-614.0029	-507.4799	-106.523	23.51529	0.03831949	0.02592281	0.1928155	0.02290615	5	26.85152	0.2187383	18.9943	7.16419	6.81057	10.4561	16.88	0.8814894
322000	-614.6228	-509.3542	-105.2686	23.35219	0.03438213	0.0505208	0.02950604	0.0245079	5	24.92462	0.08002684	16.2055	6.02414	5.89926	8.63671	18.0232	0.3687018
322500	-617.9164	-505.2605	-112.6559	25.86266	0.03874608	0.08386274	0.005612402	0.05339787	4	29.75146	0.08947515	15.9953	7.78201	10.7923	10.0083	16.8466	0.06272582
323000	-622.621	-509.3319	-113.289	27.04154	0.03830571	0.1069055	0.1849746	0.02071586	2	28.8881	0.2918801	17.4636	7.15898	10.0554	8.81885	22.5139	0.6337348
323500	-611.5432	-507.0926	-104.4506	19.78978	0.04598956	0.2608665	0.07465562	0.03797049	4	21.3888	0.3355221	16.2067	10.8326	13.8411	8.35703	11.7152	0.2225058
324000	-610.5126	-501.594	-108.9186	25.08647	0.04001817	0.0660566	0.1565033	0.01973816	4	28.07259	0.2225599	16.0171	15.9667	15.5554	10.8229	19.1217	0.7031963
324500	-616.9218	-505.5814	-111.3405	24.33485	0.03485816	0.1068471	0.1008629	0.01828457	3	24.61225	0.20771	19.7864	11.667	11.3683	11.2413	18.4625	0.4855948
325000	-612.461	-503.8025	-108.6586	25.18528	0.03165812	0.05244712	0.1483565	0.01974824	4	28.91059	0.2008036	18.062	10.9041	11.4091	7.33162	12.7126	0.7388138
325500	-603.326	-499.2908	-104.0351	23.23522	0.03778733	0.125831	0.04907403	0.03319944	4	25.68083	0.174905	16.7051	10.393	10.1665	9.27202	11.9272	0.2805753
326000	-610.0251	-499.2741	-110.751	26.15204	0.04128118	0.1667149	0.05015666	0.0161421	4	28.97691	0.2168716	17.5383	9.41848	11.8635	10.7118	15.1662	0.2312735
326500	-610.7165	-503.8664	-106.8501	19.98592	0.04737391	0.1772405	0.130388	0.03344342	3	24.26368	0.3076285	19.714	8.21655	5.62492	9.02219	17.7108	0.4238489
327000	-610.6984	-504.3423	-106.3561	22.64502	0.05314087	0.08652493	0.1179908	0.02302526	3	23.84387	0.2045158	18.1121	10.421	9.84966	9.10663	14.4269	0.5769278
327500	-607.5493	-503.868	-103.6813	22.14006	0.04921896	0.09349329	0.08331869	0.04549802	4	22.81414	0.176812	18.917	11.5351	11.2645	7.4732	13.5824	0.4712276
328000	-613.64	-503.2193	-110.4207	23.86059	0.03446799	0.06765595	0.05881559	0.02914318	3	27.87683	0.1264715	17.1049	11.0274	7.17677	8.34068	19.1961	0.46505
