Iteration	Posterior	Likelihood	Prior	age_extant	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	branch_rates_sd	diversification	extinction_rate	fossil_samp_rate	ln_branch_rates_mean	num_samp_anc	origin_time	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	turnover
714000	-360.463	-498.9024	138.4393	25.08478	0.036904	0.0376914	0.0385589	0.0374708	0.0360886	0.03761	0.0380434	0.0369718	0.037071	0.0375398	0.0366902	0.0359976	0.0390588	0.0377184	0.0366517	0.0370803	0.0377651	0.0364807	0.0359844	0.0382351	0.0359554	0.0374982	0.0374882	0.0365738	0.0365023	0.0366769	0.0374477	0.0370276	0.0372876	0.0374058	0.0361431	0.0377517	0.0371808	0.0370512	0.0377884	0.0362857	0.0373967	0.037506	0.0371856	0.0372297	0.0368432	0.0369363	0.03724906	0.01766426	0.05705176	0.09476649	0.02018397	-3.290128	3	28.35342	0.1518182	15.1827	16.8883	11.2265	13.9435	11.2234	0.6242101
714500	-343.1251	-502.0317	158.9067	28.18509	0.0372122	0.0372611	0.0366989	0.0367938	0.0371194	0.0369657	0.0368058	0.0367719	0.0366393	0.0366654	0.0370783	0.0365834	0.0374489	0.0371581	0.0371179	0.0365978	0.0363982	0.0360505	0.0366036	0.0376126	0.0372115	0.0365703	0.036357	0.0367496	0.037691	0.0359696	0.0365323	0.0372256	0.037104	0.0367007	0.0376086	0.036627	0.0373913	0.03642	0.0362301	0.0370295	0.0367051	0.0371451	0.0363588	0.0368525	0.0366463	0.0367235	0.03684294	0.01089628	0.09010375	0.0342484	0.02480703	-3.301091	3	29.51839	0.1243521	16.566	19.949	9.69035	5.91896	7.10401	0.2754146
715000	-394.0298	-510.9551	116.9252	20.08943	0.0381201	0.0369211	0.0398217	0.0376433	0.0357456	0.0400368	0.0367708	0.038621	0.0356728	0.0374531	0.0377957	0.0371065	0.0371689	0.0375839	0.037641	0.0379394	0.0387115	0.0362637	0.0389916	0.038898	0.0362366	0.0392885	0.0364839	0.0371363	0.0377613	0.0370988	0.0370186	0.0368605	0.0379977	0.0360995	0.0364051	0.035462	0.0362444	0.0391693	0.0390763	0.0358402	0.0374932	0.038921	0.0368661	0.0356007	0.0356549	0.0363188	0.03694867	0.03428917	0.07959978	0.0329627	0.04911409	-3.298226	4	27.08717	0.1125625	14.8983	17.2857	7.49853	7.7025	10.9683	0.2928391
715500	-455.8107	-498.1496	42.33889	26.77975	0.0242177	0.0397015	0.0251928	0.030372	0.0408432	0.0280451	0.0506365	0.0363705	0.0294024	0.0287607	0.0308129	0.0183815	0.0354034	0.0242858	0.0321909	0.0264639	0.0302475	0.0326619	0.0261503	0.0292683	0.0285789	0.0229345	0.0172871	0.0376104	0.0317854	0.0274812	0.0431458	0.0320592	0.0336467	0.0245753	0.0296342	0.0325761	0.0280562	0.035346	0.0338702	0.027205	0.0276829	0.0286158	0.0258458	0.0279201	0.0323975	0.0216156	0.02987907	0.2306484	0.04910918	0.0713603	0.02256098	-3.510597	3	27.05073	0.1204695	13.7541	17.6541	10.2424	13.7796	14.5113	0.5923517
716000	-415.6215	-508.5001	92.87861	26.63067	0.037991	0.0395074	0.039057	0.0387372	0.0385103	0.0391549	0.0419064	0.0379235	0.0412679	0.040647	0.0372083	0.0375767	0.0391409	0.0423158	0.0415583	0.0400687	0.0434189	0.0360474	0.0405377	0.0390093	0.0393543	0.0402947	0.0379257	0.0388216	0.0413513	0.0387045	0.0402384	0.0401925	0.0405531	0.0403882	0.0425256	0.0360271	0.0444195	0.0353672	0.0423978	0.0433936	0.0426894	0.0415415	0.040839	0.03887	0.0368358	0.0418106	0.0397952	0.0546435	0.1240436	0.03048467	0.01398499	-3.224009	4	29.72301	0.1545283	16.1221	19.2524	7.41823	9.96131	10.39	0.1972757
716500	-449.4393	-509.6152	60.17596	23.95196	0.0353676	0.0429112	0.048417	0.0518548	0.0545975	0.0487408	0.0441134	0.044174	0.0505989	0.0470757	0.0439362	0.0477629	0.0470954	0.0424816	0.0437048	0.0435182	0.0495281	0.0447701	0.0414692	0.0465427	0.0424488	0.0537137	0.0442311	0.048528	0.053098	0.0452655	0.0426313	0.048709	0.0373412	0.0492651	0.048636	0.0488301	0.040284	0.0463649	0.0485599	0.044005	0.0493723	0.0482122	0.0410731	0.0538549	0.0414502	0.0479378	0.04551297	0.09294022	0.1408352	0.1828967	0.03264635	-3.089758	2	24.1229	0.3237319	13.1903	19.4765	9.55011	15.9221	15.3355	0.5649634
717000	-475.7349	-504.0993	28.36439	27.91569	0.0152451	0.0158539	0.023722	0.024402	0.0325904	0.0236632	0.0261221	0.0318868	0.0206958	0.0183996	0.0274269	0.021192	0.0379884	0.0181302	0.0223092	0.0252757	0.0279163	0.0265145	0.036249	0.0320545	0.0433417	0.0255947	0.0140766	0.0233784	0.0369914	0.0187228	0.0232927	0.0317578	0.0281305	0.0239683	0.0239083	0.0228615	0.037054	0.0284822	0.0138569	0.0237852	0.0220592	0.0305141	0.0277877	0.0243532	0.0225906	0.0153737	0.02622387	0.2827569	0.06218735	0.02720834	0.01471552	-3.641085	2	29.43083	0.08939569	16.2669	18.9608	11.614	11.6468	15.0966	0.3043585
717500	-437.6047	-500.1713	62.56666	23.44795	0.0461	0.0341613	0.0424086	0.0382629	0.0418994	0.0454271	0.0397774	0.0500747	0.0416481	0.0412389	0.0372624	0.0434261	0.0382657	0.0423004	0.0348748	0.0391249	0.0355088	0.0372171	0.0348038	0.0387954	0.0378183	0.0410329	0.0464244	0.0503725	0.03747	0.0451494	0.0380847	0.0379308	0.0466307	0.0392851	0.0452312	0.0444463	0.0442146	0.0445114	0.0389275	0.0403717	0.0411054	0.0394473	0.040022	0.0416791	0.051763	0.0438926	0.04126169	0.09063092	0.1532112	0.04361327	0.02081201	-3.187821	3	23.51209	0.1968245	12.5572	18.1658	10.8969	13.0695	14.5669	0.2215845
718000	-453.9887	-507.1935	53.2048	29.05906	0.0424337	0.0467815	0.0385664	0.0497801	0.0436055	0.0422182	0.0469383	0.0490725	0.0452488	0.0437619	0.0426703	0.052393	0.040125	0.0461268	0.0500659	0.038386	0.0562209	0.0490477	0.0457172	0.0525178	0.0394993	0.0416097	0.0502625	0.0457524	0.043784	0.0447959	0.0547424	0.0429635	0.0450491	0.0438311	0.0561518	0.0390161	0.0456245	0.0402908	0.0543139	0.0476178	0.0370895	0.0444133	0.0548549	0.0468109	0.0492214	0.0489154	0.04526342	0.1199214	0.1410246	0.04895346	0.0387548	-3.095256	4	29.33835	0.1899781	19.7642	16.1828	7.60654	6.0047	7.21323	0.2576795
718500	-430.5126	-501.8234	71.31073	26.02563	0.0461048	0.041562	0.0432124	0.0433725	0.0409128	0.0431016	0.037863	0.0333742	0.0404617	0.0396354	0.0400281	0.0394135	0.0425729	0.0416484	0.03876	0.0401335	0.0452246	0.041534	0.0429027	0.0419928	0.0398706	0.034803	0.0463846	0.0450001	0.0446552	0.0415119	0.0479887	0.0415496	0.0390526	0.0442364	0.0392329	0.0446134	0.044714	0.0381687	0.0489103	0.035647	0.0436893	0.0466597	0.0403094	0.0477655	0.0454147	0.0389444	0.04123926	0.0873706	0.09644923	0.0888448	0.02221909	-3.188365	4	26.34889	0.185294	21.026	17.9769	10.2446	15.0856	15.2958	0.4794801
719000	-441.3703	-504.8058	63.43551	23.429	0.034366	0.0373639	0.0343774	0.0389673	0.042483	0.0384751	0.0441582	0.0354757	0.0377302	0.0365729	0.041054	0.0368611	0.0405869	0.0419907	0.0371734	0.0312245	0.0464464	0.0318979	0.0312579	0.036615	0.0345913	0.0338305	0.033903	0.0484434	0.0396918	0.0401707	0.0429644	0.036299	0.0419099	0.0357015	0.0344094	0.0398809	0.0486905	0.0413094	0.043633	0.0351159	0.0377339	0.0346791	0.0350807	0.0345778	0.0385466	0.0283042	0.03860087	0.1164303	0.1256557	0.08484731	0.01299964	-3.25448	4	25.91314	0.210503	13.4062	17.9515	8.24302	15.2317	15.6367	0.4030693
719500	-376.5114	-503.8519	127.3405	28.39598	0.0397623	0.0383797	0.0387841	0.0392725	0.0391169	0.0378823	0.0386056	0.039236	0.0388434	0.0406231	0.0395678	0.0385093	0.038231	0.0365187	0.0382654	0.0383856	0.0389614	0.0381438	0.0380796	0.0388024	0.0404847	0.0392711	0.0393335	0.0396177	0.0394068	0.0407979	0.0382114	0.0370955	0.0401423	0.0408545	0.038939	0.038672	0.0387795	0.0381439	0.0385895	0.0398775	0.0403054	0.0393879	0.0389441	0.0396033	0.0390754	0.0393635	0.03892019	0.02176447	0.04729333	0.08302741	0.02582367	-3.246242	4	28.67137	0.1303207	18.9992	20.1378	9.95468	14.5944	14.7401	0.6371005
720000	-458.4304	-505.983	47.55255	28.52833	0.0405486	0.0395891	0.0381674	0.0357766	0.0535572	0.0513618	0.0411653	0.0358493	0.0356083	0.059277	0.0376539	0.0394579	0.0383119	0.0390815	0.0412833	0.0499003	0.0460537	0.0322592	0.0408356	0.051841	0.0474982	0.0436358	0.0415984	0.0436319	0.0415312	0.0505288	0.0400887	0.0570994	0.0430323	0.0388786	0.044001	0.0454662	0.0434655	0.0528883	0.0547558	0.0337512	0.0276834	0.0341729	0.0380205	0.045648	0.037418	0.0444078	0.04133576	0.2003864	0.1128353	0.01017539	0.03517324	-3.186027	5	29.0805	0.1230106	15.9212	16.3237	8.27022	12.7773	13.7285	0.08271957
720500	-383.7617	-507.2765	123.5147	25.77976	0.0363699	0.0391983	0.0343605	0.0372091	0.036607	0.0371283	0.0373115	0.0352676	0.0358091	0.0376179	0.0377251	0.0375409	0.0368899	0.0377691	0.036467	0.035103	0.0355254	0.0345732	0.0365691	0.0351585	0.0395679	0.0365624	0.037565	0.0375541	0.0377478	0.0358746	0.0373663	0.0371606	0.0373843	0.0389153	0.0347142	0.0366762	0.0368995	0.0386367	0.035937	0.0367454	0.0362263	0.0368749	0.0363636	0.0359903	0.0367557	0.0366646	0.03680831	0.03375572	0.1229482	0.01724113	0.07212454	-3.302032	5	27.33192	0.1401893	19.3399	20.3867	8.32767	15.7756	12.304	0.1229846
721000	-461.9359	-498.9779	37.04198	23.82898	0.0401568	0.0480669	0.0416011	0.0471924	0.0359001	0.0369008	0.0358057	0.0464984	0.0248743	0.0377651	0.0318544	0.036698	0.041233	0.0436154	0.0317061	0.0393911	0.0342241	0.0453106	0.0424584	0.0308989	0.0529593	0.0480696	0.0473531	0.0447182	0.0344549	0.0459315	0.0331351	0.0413398	0.0363186	0.0400521	0.0442599	0.0404015	0.0458316	0.0423825	0.0381154	0.0291611	0.0329139	0.0292309	0.0389497	0.0456636	0.0432532	0.0348042	0.04027857	0.1815404	0.08737716	0.1363344	0.03851119	-3.211936	1	27.84252	0.2237116	12.091	18.485	10.9493	14.1722	15.7411	0.6094205
721500	-467.8699	-502.234	34.36408	24.84044	0.038146	0.0365055	0.0368305	0.0345689	0.0301265	0.036423	0.0355204	0.0348226	0.0379815	0.0282933	0.036055	0.0388243	0.0567875	0.0356388	0.031117	0.0282824	0.0296171	0.0445487	0.0370714	0.0273294	0.0493994	0.0321576	0.0337813	0.0482665	0.0391349	0.0403599	0.0407786	0.0310219	0.0330767	0.0275134	0.0328193	0.0368496	0.0625374	0.0412944	0.0297654	0.0358076	0.0296779	0.0367588	0.0425685	0.0303664	0.0536541	0.0420154	0.03538334	0.2273339	0.08920953	0.09020557	0.05147173	-3.341514	3	27.35219	0.1794151	14.9926	19.2245	8.84792	10.0362	14.4463	0.5027758
722000	-380.5685	-509.8957	129.3271	28.05312	0.0412307	0.0423123	0.040114	0.042916	0.0409375	0.0413014	0.0416655	0.0407376	0.0423571	0.0417135	0.0420767	0.0407536	0.0421556	0.0395611	0.0409754	0.0413155	0.0421893	0.0413561	0.0395769	0.0417208	0.0406986	0.041909	0.0410147	0.0416503	0.0416248	0.0409112	0.0412672	0.0408914	0.0403401	0.040441	0.0409639	0.0419382	0.0418508	0.0412572	0.0425196	0.0401417	0.0416455	0.0410413	0.0414903	0.0421199	0.0414885	0.0411961	0.04133446	0.01701292	0.1903491	0.01821736	0.04233449	-3.186059	3	29.11018	0.2085664	17.3282	16.015	11.3923	15.2569	15.8845	0.08734561
722500	-332.6565	-505.1384	172.4819	23.34824	0.0401185	0.0397902	0.0403706	0.0398186	0.0405201	0.0397695	0.0396823	0.0406278	0.0395801	0.0399304	0.040614	0.0401768	0.0399319	0.0399073	0.0401165	0.0397704	0.0401281	0.0406932	0.0398233	0.0401276	0.0402043	0.0400358	0.0404243	0.0400432	0.0402424	0.0409263	0.0397555	0.0400671	0.039873	0.0402495	0.040486	0.0404167	0.0407896	0.0401287	0.0402097	0.0403123	0.0407664	0.0403416	0.0400033	0.0399654	0.0395771	0.0401345	0.04018688	0.008139122	0.08897895	0.06304434	0.04886143	-3.214215	4	24.99146	0.1520233	15.6428	19.7626	9.51023	13.8119	11.7764	0.4147018
723000	-382.5553	-502.0454	119.4902	22.35283	0.04155	0.0409751	0.0444038	0.0418756	0.0427362	0.0417052	0.041135	0.0405924	0.0421208	0.040062	0.0403193	0.0380367	0.0433474	0.0423017	0.0413088	0.0415175	0.0438273	0.0401818	0.0430911	0.0412915	0.0412988	0.0416984	0.04129	0.0405833	0.0399877	0.0413203	0.0417623	0.0423357	0.0425662	0.0415462	0.0408973	0.0421158	0.0420892	0.0417147	0.041371	0.0418017	0.0439934	0.041522	0.0417319	0.0414014	0.0401232	0.0409248	0.04184831	0.02629317	0.1208089	0.01743738	0.02446811	-3.173704	4	29.09608	0.1382462	14.4458	17.8063	9.65613	12.3931	12.3012	0.1261328
723500	-406.477	-506.458	99.98104	20.56152	0.0594492	0.0603574	0.0596447	0.0615599	0.0572537	0.0625766	0.0601054	0.0610608	0.0608433	0.0577009	0.0590895	0.056868	0.0621212	0.0608446	0.0616642	0.0577972	0.061647	0.0580601	0.0581093	0.0604991	0.0627315	0.0582877	0.059309	0.0650011	0.06113	0.0596715	0.0648559	0.0621756	0.0578627	0.0600554	0.0563883	0.0626888	0.0639845	0.0624558	0.0612812	0.0613111	0.0594128	0.060568	0.0637849	0.0589839	0.060675	0.0604085	0.0603724	0.0379998	0.1540875	0.03317885	0.06784805	-2.807223	4	20.68763	0.1872664	12.6318	17.0223	8.89715	12.9537	13.1306	0.1771746
724000	-322.7445	-502.277	179.5325	22.84486	0.0504065	0.0507509	0.0500531	0.0499069	0.0502455	0.0501576	0.0502931	0.050233	0.050055	0.0501786	0.0506269	0.0505247	0.0507417	0.0505373	0.0508177	0.0502096	0.0505062	0.0510669	0.0501837	0.050763	0.0500475	0.0502171	0.0501994	0.0501375	0.0508738	0.050208	0.0507474	0.0508251	0.0501767	0.0501337	0.049974	0.0506735	0.0501207	0.0502987	0.050312	0.0506786	0.0503659	0.0504809	0.0508661	0.0504279	0.050447	0.0502109	0.05037907	0.005717924	0.102264	0.06133372	0.02020537	-2.988179	4	25.244	0.1635977	17.344	16.6181	8.56264	10.2558	11.1163	0.3749058
724500	-306.2924	-507.608	201.3156	23.60351	0.0496267	0.0497958	0.0499739	0.049826	0.0499973	0.0503784	0.0498366	0.0501973	0.0499537	0.0499331	0.0497591	0.0499499	0.0501101	0.0497736	0.0502098	0.050298	0.050076	0.0499797	0.0499068	0.0498152	0.0500352	0.0496743	0.0501815	0.0500291	0.0499983	0.0499479	0.0502272	0.0498636	0.0498925	0.0498843	0.0497785	0.0497394	0.0497728	0.0498471	0.0501128	0.0500217	0.0496653	0.0498642	0.0499008	0.0498629	0.049745	0.0498309	0.04991436	0.003335667	0.1359284	0.04317334	0.02827678	-2.997447	4	26.41293	0.1791017	22.4589	18.6143	8.58255	14.2602	14.4511	0.2410548
725000	-326.5294	-511.1984	184.669	26.3972	0.0500419	0.0497658	0.0505036	0.0500776	0.0503207	0.0505886	0.0504171	0.0498788	0.0502816	0.0502151	0.0504046	0.04995	0.050172	0.050359	0.0505975	0.0504154	0.0502514	0.050475	0.0502541	0.0503875	0.0502114	0.0497225	0.0500955	0.0502115	0.0504794	0.0507555	0.0502049	0.0506617	0.0503036	0.0503232	0.050325	0.0497538	0.050156	0.0508398	0.0496289	0.0499048	0.0498245	0.0500659	0.050316	0.049837	0.0503164	0.0503277	0.05023435	0.005276421	0.1268396	0.06576172	0.04120273	-2.991056	5	26.5505	0.1926013	22.8209	19.7183	11.4506	10.5704	6.716	0.3414396
725500	-369.4683	-502.8909	133.4226	23.14742	0.0508357	0.0508418	0.050751	0.0511279	0.0506283	0.0505915	0.0508782	0.0501713	0.051392	0.0486456	0.0495333	0.0504193	0.0501378	0.0498645	0.0509274	0.0499886	0.0523165	0.0493882	0.0493313	0.0525542	0.0492444	0.0496009	0.0494285	0.0513266	0.0510041	0.0500343	0.0497863	0.0511627	0.0512259	0.0498446	0.0505631	0.0498332	0.0499257	0.0523373	0.0516866	0.0504842	0.0505193	0.0497988	0.0512267	0.0504545	0.0498669	0.0501572	0.05063655	0.01856564	0.0980776	0.1018351	0.06428551	-2.983082	4	25.36595	0.1999127	19.3234	18.2904	8.12009	15.2274	11.9751	0.5093979
726000	-434.9652	-504.1053	69.14001	25.74796	0.0385856	0.039999	0.0362128	0.0355624	0.0427968	0.0393343	0.0421339	0.0375822	0.0384625	0.040296	0.0360507	0.0401525	0.0373281	0.0425173	0.0416727	0.0435033	0.0388176	0.0339387	0.0375662	0.0457429	0.040107	0.0394198	0.039865	0.0425397	0.0403213	0.0387858	0.0359062	0.0388463	0.0441299	0.0490905	0.0419946	0.0471712	0.0333892	0.0477666	0.0379848	0.0447609	0.0373081	0.0423185	0.0439421	0.0352639	0.0357277	0.0379962	0.04019492	0.09334608	0.1174017	0.06905833	0.01943268	-3.214015	3	26.75096	0.18646	16.1285	17.2239	9.18269	13.912	10.216	0.3703654
726500	-488.1621	-504.161	15.99888	25.79372	0.0347943	0.0292411	0.0225297	0.0457755	0.0512805	0.0423573	0.0359305	0.0611867	0.0229877	0.0766865	0.0305531	0.0291993	0.0251191	0.0293261	0.0253864	0.0302311	0.072078	0.0265715	0.0268818	0.0374432	0.0272995	0.0310755	0.0625995	0.0645274	0.0244778	0.0356414	0.034261	0.0585753	0.0537742	0.0184008	0.042184	0.0333926	0.0351012	0.0410823	0.0298855	0.0275721	0.0465373	0.0407742	0.0337925	0.0448475	0.0350857	0.0211854	0.03404758	0.3758704	0.06365	0.07397581	0.04504171	-3.379996	4	29.78202	0.1376258	15.3753	17.6589	9.85861	7.40684	7.58303	0.5375141
727000	-349.3193	-506.2981	156.9788	24.2596	0.039036	0.0391577	0.0395703	0.0385645	0.039444	0.0394306	0.0384905	0.0391379	0.0381507	0.038795	0.0388171	0.0392787	0.039387	0.0389298	0.0388858	0.0379654	0.0397491	0.0394248	0.0384765	0.0404307	0.0384468	0.038797	0.038771	0.0389882	0.0389975	0.0394655	0.0390953	0.0393909	0.0388785	0.039258	0.0395033	0.0390937	0.0388865	0.0397516	0.0392087	0.0392251	0.0386588	0.039554	0.038777	0.0385978	0.0382966	0.0386357	0.03906385	0.01171235	0.1069075	0.01892655	0.03462433	-3.242558	4	24.77032	0.1258341	20.2018	16.7826	8.27048	5.80432	5.40542	0.1504088
727500	-326.3827	-500.0334	173.6507	22.36986	0.0409323	0.0409399	0.0406627	0.0410991	0.0414153	0.0409598	0.0409702	0.0410939	0.0407938	0.0411334	0.0407256	0.0406369	0.0407421	0.0405033	0.040434	0.0410555	0.0409812	0.0406626	0.040994	0.0410434	0.0413078	0.0404022	0.0412238	0.0408463	0.0407279	0.0412185	0.0404024	0.0406872	0.040848	0.0406616	0.0410216	0.0404616	0.0406282	0.0407138	0.0410913	0.0403781	0.0407913	0.0412147	0.041395	0.0414353	0.0410493	0.0409299	0.04083556	0.005817753	0.1459191	0.1001175	0.09413282	-3.198202	4	26.09038	0.2460366	15.0157	16.3201	9.84835	14.8544	15.1122	0.4069213
728000	-382.6744	-503.1135	120.4392	21.9083	0.0392213	0.0389922	0.0395369	0.0396896	0.0406679	0.0419299	0.041072	0.0412185	0.0386352	0.0399046	0.0383162	0.0405396	0.0404209	0.0398168	0.0410643	0.0407477	0.039624	0.0406135	0.0399775	0.0424124	0.0404699	0.0407705	0.0399709	0.040001	0.0403856	0.0392935	0.0419184	0.0407757	0.0393796	0.0413094	0.0405265	0.0418325	0.0406423	0.0416928	0.0425077	0.0406689	0.041494	0.03994	0.0407112	0.0407065	0.0421523	0.0401306	0.04017865	0.03141066	0.0983175	0.1391046	0.04759102	-3.21442	4	24.97256	0.2374221	18.9801	16.3559	9.84559	8.01246	10.0331	0.5858958
728500	-463.4995	-505.6489	42.14933	21.62891	0.0459089	0.04652	0.041268	0.061026	0.0548803	0.0393673	0.0566256	0.0607954	0.0487052	0.0439704	0.0536587	0.0562916	0.0507401	0.0506882	0.045921	0.0756676	0.0401646	0.0425083	0.0422594	0.0516752	0.0405342	0.0463178	0.0424018	0.0352209	0.0546856	0.0509858	0.0406864	0.0604555	0.0457105	0.0504928	0.0533086	0.0391621	0.0602531	0.048055	0.0536199	0.0455911	0.0490982	0.0474483	0.058266	0.0448196	0.0390912	0.045311	0.04823752	0.1692011	0.1421298	0.05233024	0.04475827	-3.031618	4	29.23666	0.1944601	13.7876	19.0387	7.3297	11.0722	14.1736	0.2691053
729000	-440.5285	-499.799	59.27043	28.29388	0.0451597	0.0424024	0.0395522	0.0436022	0.0517838	0.0503301	0.0449967	0.0440373	0.0458342	0.0544699	0.0418464	0.039742	0.0472069	0.0419467	0.0447824	0.0523951	0.0472874	0.0560073	0.0441024	0.0454257	0.0450706	0.0471687	0.0453298	0.0390874	0.0559663	0.0419505	0.0466561	0.0474725	0.0467558	0.046573	0.0386116	0.0520436	0.0388487	0.0473037	0.05336	0.0477678	0.0417762	0.0429477	0.0469868	0.0455291	0.0528869	0.0458169	0.04603873	0.1044206	0.06862398	0.09862848	0.01797344	-3.078272	3	28.84025	0.1672525	13.8264	19.9386	8.32553	10.8264	11.1003	0.5896982
729500	-454.8822	-501.8182	46.93601	24.05307	0.048102	0.034764	0.0358181	0.0482396	0.034717	0.0336521	0.0431614	0.036023	0.036554	0.038853	0.0473814	0.0402833	0.0621181	0.0340983	0.0381244	0.060315	0.0408448	0.0439476	0.0431364	0.0371761	0.0393595	0.0344106	0.0534872	0.0391284	0.0519928	0.0421055	0.0362056	0.0350688	0.0466291	0.0388733	0.037043	0.0388073	0.0478887	0.0410437	0.0412595	0.042171	0.0328673	0.0407385	0.0425803	0.0356314	0.0428811	0.0358351	0.03981204	0.1523879	0.1069584	0.09131715	0.05707756	-3.223586	3	27.05248	0.1982756	18.7798	18.1336	8.18556	13.2842	13.7616	0.4605567
730000	-491.9631	-502.1197	10.15668	24.07905	0.0662232	0.061121	0.0389628	0.0355603	0.0393628	0.0519782	0.0391083	0.0343015	0.0295524	0.0325831	0.0628071	0.0226399	0.0366461	0.0363564	0.031032	0.0283098	0.0509752	0.0408051	0.0292813	0.04707	0.0827959	0.0287138	0.0377269	0.0381184	0.032574	0.0523374	0.0525052	0.0336919	0.0402855	0.0778887	0.0491095	0.0476001	0.0475905	0.0328069	0.0536209	0.0274187	0.0495947	0.0165041	0.0827748	0.0324934	0.0297934	0.027616	0.04318867	0.3828892	0.09957788	0.1170141	0.02119765	-3.142177	4	24.85964	0.216592	16.465	17.0553	8.41593	7.4631	6.85535	0.5402513
730500	-468.1225	-504.5901	36.46755	22.6481	0.053646	0.0511625	0.0538204	0.0389706	0.0469369	0.0354176	0.0430387	0.0309079	0.0362839	0.0406616	0.0374868	0.0485429	0.0581714	0.035348	0.0426612	0.0342571	0.0497119	0.0326134	0.0382855	0.0429093	0.052738	0.036109	0.0380106	0.0372079	0.0311159	0.0517479	0.0440816	0.0326246	0.0417765	0.0404616	0.0436342	0.0404282	0.0447376	0.0504557	0.0366271	0.0287574	0.043806	0.0451682	0.047262	0.0432986	0.0612183	0.0443319	0.04285549	0.149781	0.06407589	0.1141133	0.02831041	-3.149922	3	22.75462	0.1781892	12.0539	16.2712	9.66405	15.5195	10.8064	0.6404053
731000	-400.1054	-500.8766	100.7712	23.90988	0.0586384	0.0587028	0.05778	0.0590504	0.0607833	0.0565323	0.0589437	0.0584334	0.0583795	0.0603938	0.0577173	0.0595262	0.05967	0.0575642	0.0647014	0.058474	0.060252	0.0611355	0.0613424	0.0588319	0.0603315	0.0604862	0.0582229	0.0615003	0.0606077	0.0593173	0.0590185	0.05955	0.0620471	0.0593279	0.0585009	0.0578414	0.0601032	0.0611972	0.0575792	0.0610761	0.0595167	0.0589482	0.0592054	0.0583529	0.061137	0.0644338	0.05940251	0.02468143	0.1197421	0.1019589	0.08456449	-2.823419	4	27.53162	0.221701	17.921	16.6369	8.57321	6.46349	5.51431	0.4598937
731500	-470.1522	-515.0829	44.93069	21.49247	0.0568415	0.0671466	0.0619981	0.0628205	0.0639084	0.0667455	0.0638579	0.0530548	0.067773	0.0527673	0.0521174	0.0575323	0.0505292	0.0644937	0.0647071	0.0761026	0.0538296	0.0687409	0.0567941	0.0589055	0.057815	0.0612212	0.0542408	0.0618628	0.0730064	0.0717753	0.0723239	0.0523524	0.064621	0.0691861	0.0604419	0.0540124	0.0697816	0.0713669	0.0545483	0.0606691	0.0767135	0.0630592	0.0662878	0.0552619	0.0646975	0.0674462	0.06261872	0.1141961	0.1332374	0.01834631	0.01706011	-2.770691	4	26.12577	0.1515837	15.1941	18.824	9.21883	10.8566	10.0477	0.1210309
732000	-428.6686	-513.0453	84.37669	20.10424	0.076461	0.0769978	0.0751904	0.0733618	0.075861	0.0799445	0.0743466	0.0782212	0.0741809	0.0737105	0.0763051	0.0687231	0.0780743	0.0791758	0.0806868	0.0782733	0.0791552	0.0844182	0.0782908	0.0769022	0.0730913	0.0788322	0.075201	0.0803517	0.0789167	0.0756452	0.0812943	0.0769053	0.0773961	0.0792724	0.0801265	0.0748298	0.0733994	0.0773008	0.0776673	0.0794766	0.0781702	0.0813988	0.0750112	0.0764397	0.08319	0.0727852	0.07719261	0.03984092	0.2683064	0.02175365	0.05775621	-2.561452	4	26.04191	0.2900601	13.1059	16.7558	10.2105	9.17133	8.22987	0.07499706
732500	-396.425	-511.2461	114.821	25.63356	0.0768973	0.0768799	0.0779525	0.0784324	0.0789641	0.0803733	0.0771186	0.0765647	0.0798956	0.0807672	0.0772943	0.0788413	0.0784388	0.0789594	0.0824931	0.0814798	0.0751588	0.0811046	0.0796374	0.0779226	0.0787891	0.0786709	0.0783061	0.0783193	0.0777036	0.0768317	0.0795637	0.076726	0.0774199	0.0784775	0.0779035	0.0800726	0.0786391	0.0784795	0.0784253	0.0771737	0.077125	0.0807749	0.0788817	0.0769641	0.0794859	0.0780436	0.07818154	0.0194829	0.1862418	0.06193943	0.03934753	-2.548722	4	28.49146	0.2481812	16.4108	19.2254	7.76074	11.3766	11.3012	0.2495734
